continent,country,country_name,name,lat,lng,population,capital
AS,CN,China,Shangri-La,27.82511,99.70779,186400,Beijing
AS,CN,China,Maqin County,34.47442,100.24496,59900,Beijing
AS,CN,China,Xilinhot,43.93889,116.07021,349953,Beijing
AS,CN,China,Lhoka,29.24301,91.77239,353700,Beijing
AS,CN,China,Xili,22.58809,113.94786,40685,Beijing
AS,CN,China,Ulanqab,40.993,113.133,550231,Beijing
AS,CN,China,Ordos,39.6086,109.78157,1940653,Beijing
AS,CN,China,Daocheng,29.0379,100.2974,31113,Beijing
AS,CN,China,Chengxiang,31.39798,109.57063,89080,Beijing
AS,CN,China,Tangfang,31.39292,109.30918,17065,Beijing
AS,CN,China,Fengling,31.3194,109.55474,15517,Beijing
AS,CN,China,Longjing,31.08943,109.88728,19130,Beijing
AS,CN,China,Baolong,30.94229,110.00588,19472,Beijing
AS,CN,China,Tonggu,30.93409,109.7311,18590,Beijing
AS,CN,China,Sanxi,31.13202,110.09403,18961,Beijing
AS,CN,China,Liangping,31.12136,109.96909,16794,Beijing
AS,CN,China,Longxi,31.30223,109.63552,16304,Beijing
AS,CN,China,Futian,31.22201,109.71068,32340,Beijing
AS,CN,China,Dashu,31.21093,109.32154,21793,Beijing
AS,CN,China,Kangle,31.11278,109.42964,35521,Beijing
AS,CN,China,Fenhe,31.13723,109.52206,32059,Beijing
AS,CN,China,Baidi,31.05761,109.59088,56216,Beijing
AS,CN,China,Caotang,31.09023,109.62397,29647,Beijing
AS,CN,China,Yongle,31.01048,109.50479,22434,Beijing
AS,CN,China,Jiagao,30.88922,109.17596,24407,Beijing
AS,CN,China,Qinglong,30.77977,109.25641,15335,Beijing
AS,CN,China,Wuma,30.85405,109.37645,25919,Beijing
AS,CN,China,Fengping,30.83481,109.50499,15497,Beijing
AS,CN,China,Qinglian,31.19061,109.23686,26969,Beijing
AS,CN,China,Heqian,31.41497,108.46973,20632,Beijing
AS,CN,China,Maliu,31.43421,108.24463,17451,Beijing
AS,CN,China,Heyan,31.35639,108.67045,19589,Beijing
AS,CN,China,Guojia,31.29528,108.48104,31394,Beijing
AS,CN,China,Baihe,31.26348,108.46372,40937,Beijing
AS,CN,China,Dunhao,31.33301,108.3582,36863,Beijing
AS,CN,China,Gaoqiao,31.36876,108.24215,23608,Beijing
AS,CN,China,Yihe,31.15734,108.08256,26313,Beijing
AS,CN,China,Jiulongshan,31.19445,108.25094,32696,Beijing
AS,CN,China,Zhen’an,31.15226,108.31675,15452,Beijing
AS,CN,China,Dade,31.21288,108.34026,31548,Beijing
AS,CN,China,Fengle,31.18975,108.41461,19851,Beijing
AS,CN,China,Zhendong,31.18517,108.39544,18819,Beijing
AS,CN,China,Houba,31.20509,108.50628,17358,Beijing
AS,CN,China,Changsha,30.99997,108.30463,47170,Beijing
AS,CN,China,Nanmen,30.96187,108.24327,40941,Beijing
AS,CN,China,Wushan,30.93725,107.9466,19829,Beijing
AS,CN,China,Nanya,31.08434,108.08664,28382,Beijing
AS,CN,China,Zhuxi,31.12443,108.29065,22900,Beijing
AS,CN,China,Taizhou,28.66266,121.43312,1485502,Beijing
AS,CN,China,Houshan,30.82589,108.02866,15338,Beijing
AS,CN,China,Lihe,30.81609,108.26216,23264,Beijing
AS,CN,China,Xiongjia,30.90155,108.43367,33176,Beijing
AS,CN,China,Tiancheng,30.86761,108.36969,41762,Beijing
AS,CN,China,Zhoujiaba,30.84349,108.36642,88494,Beijing
AS,CN,China,Taibai,30.82482,108.35783,108387,Beijing
AS,CN,China,Gaoliang,30.82394,108.30224,49357,Beijing
AS,CN,China,Zhonggulou,30.82491,108.38413,85873,Beijing
AS,CN,China,Jiuchi,30.79834,108.37089,17705,Beijing
AS,CN,China,Pailou,30.79641,108.3858,104351,Beijing
AS,CN,China,Chenjiaba,30.80767,108.40846,24745,Beijing
AS,CN,China,Bai’anba,30.76283,108.43717,91947,Beijing
AS,CN,China,Shuanghekou,30.75398,108.36958,33715,Beijing
AS,CN,China,Zhushan,30.73294,108.27419,16331,Beijing
AS,CN,China,Danzi,30.857,108.00592,18318,Beijing
AS,CN,China,Changtan,30.73916,108.59976,17904,Beijing
AS,CN,China,Tai’an,30.79554,108.65921,19583,Beijing
AS,CN,China,Luotian,30.5156,108.55948,27669,Beijing
AS,CN,China,Guocun,30.56618,108.16933,21326,Beijing
AS,CN,China,Longsha,30.63965,108.23701,28127,Beijing
AS,CN,China,Ganning,30.66911,108.2805,30873,Beijing
AS,CN,China,Gaofeng,30.71277,108.34187,19550,Beijing
AS,CN,China,Linxi,30.40644,108.3502,15869,Beijing
AS,CN,China,Xialu,29.94167,108.08442,26300,Beijing
AS,CN,China,Báishí Zhèn,30.31666,107.88247,23448,Beijing
AS,CN,China,Caohui,30.39733,107.46953,21028,Beijing
AS,CN,China,Xinmin,30.39759,107.3895,28033,Beijing
AS,CN,China,Changlong,30.30618,107.41296,16605,Beijing
AS,CN,China,Yong’an,30.3531,107.51289,26390,Beijing
AS,CN,China,Pushun,30.47241,107.60326,21940,Beijing
AS,CN,China,Gangjia,30.22055,107.50403,19072,Beijing
AS,CN,China,Gaofeng,30.21968,107.40788,20747,Beijing
AS,CN,China,Pingshan,30.09655,107.42439,29409,Beijing
AS,CN,China,Baijia,30.01704,107.32576,19133,Beijing
AS,CN,China,Panlong,30.63504,107.8502,18609,Beijing
AS,CN,China,Yinping,30.54197,107.57518,18574,Beijing
AS,CN,China,Jukui,30.63588,107.59633,32971,Beijing
AS,CN,China,Bishan,30.77075,107.4571,18102,Beijing
AS,CN,China,Huilong,30.52956,107.48102,32070,Beijing
AS,CN,China,Mingda,30.7263,107.65726,22686,Beijing
AS,CN,China,Lirang,30.68494,107.63145,19799,Beijing
AS,CN,China,Hucheng,30.81479,107.5418,24453,Beijing
AS,CN,China,Xinsheng,30.84367,107.72413,27741,Beijing
AS,CN,China,Hexing,30.74485,107.81977,17098,Beijing
AS,CN,China,Baohe,30.06084,107.70172,18112,Beijing
AS,CN,China,Dongjia,30.22352,107.70574,18727,Beijing
AS,CN,China,Shizhi,30.05304,107.79426,29085,Beijing
AS,CN,China,Huwei,29.90565,107.63853,16951,Beijing
AS,CN,China,Sanhe,29.86864,107.73027,140954,Beijing
AS,CN,China,Xingyi,29.95552,107.81646,30629,Beijing
AS,CN,China,Longkong,30.04477,107.9149,19435,Beijing
AS,CN,China,Longhe,29.83957,107.98508,35701,Beijing
AS,CN,China,Qingxichang,28.40417,108.90442,53552,Beijing
AS,CN,China,Pingkai,28.42595,108.99594,30958,Beijing
AS,CN,China,Zhongling,28.29675,108.95841,16530,Beijing
AS,CN,China,Erong,28.57128,109.28837,18260,Beijing
AS,CN,China,Guanzhuang,28.50781,109.01139,28805,Beijing
AS,CN,China,Wanmu,28.63275,108.50024,15220,Beijing
AS,CN,China,Tonggu,28.78169,108.68258,19175,Beijing
AS,CN,China,Apengjiang,29.15196,108.74289,18596,Beijing
AS,CN,China,Qianjiang,29.53284,108.77478,143727,Beijing
AS,CN,China,Zhoubai,29.52949,108.82267,25147,Beijing
AS,CN,China,Dianshui,29.28339,108.089,18288,Beijing
AS,CN,China,Sanhe,30.03652,108.18213,17335,Beijing
AS,CN,China,Xintian,29.19634,108.2705,18249,Beijing
AS,CN,China,Longshe,29.53086,108.21126,17163,Beijing
AS,CN,China,Lianhu,29.69808,108.43528,15797,Beijing
AS,CN,China,Tongle,29.46121,107.19703,18659,Beijing
AS,CN,China,Zengfu,29.51066,106.98577,15527,Beijing
AS,CN,China,Longqiao,29.71034,107.29437,34541,Beijing
AS,CN,China,Lizhi,29.70317,107.39521,156753,Beijing
AS,CN,China,Nantuo,29.85538,107.5279,26447,Beijing
AS,CN,China,Qingxi,29.79712,107.45755,29285,Beijing
AS,CN,China,Baisheng,29.81351,107.39261,41114,Beijing
AS,CN,China,Yihe,29.73734,107.21918,37390,Beijing
AS,CN,China,Yunji,29.91943,107.34041,27564,Beijing
AS,CN,China,Changshouhu,29.90536,107.23789,37839,Beijing
AS,CN,China,Haitang,30.17173,107.22991,24252,Beijing
AS,CN,China,Shiyan,30.08345,107.17221,48193,Beijing
AS,CN,China,Longhe,30.01753,107.18044,35561,Beijing
AS,CN,China,Fengcheng,29.82587,107.06019,175576,Beijing
AS,CN,China,Jiangnan,29.79313,107.03715,21509,Beijing
AS,CN,China,Bake,29.90059,107.0229,36698,Beijing
AS,CN,China,Dawan,30.01963,106.82023,22484,Beijing
AS,CN,China,Gulu,29.83885,106.7426,18669,Beijing
AS,CN,China,Lijia,29.67878,106.49312,15923,Beijing
AS,CN,China,Shuangfengqiao,29.71859,106.62712,67717,Beijing
AS,CN,China,Huixing,29.68403,106.61486,186972,Beijing
AS,CN,China,Cuiyun,29.68817,106.58852,18636,Beijing
AS,CN,China,Wangjia,29.76716,106.69812,15451,Beijing
AS,CN,China,Tianfu,29.87405,106.49816,30980,Beijing
AS,CN,China,Fuxing,29.81905,106.55714,33621,Beijing
AS,CN,China,Dongyang,29.83291,106.45066,40143,Beijing
AS,CN,China,Longfeng,29.81527,106.42906,33981,Beijing
AS,CN,China,Shuanghuai,30.18416,106.5558,39907,Beijing
AS,CN,China,Shuangfeng,30.02333,106.42963,33282,Beijing
AS,CN,China,Shitan,30.06896,106.50291,19375,Beijing
AS,CN,China,Xiaojia,30.28838,106.47031,16363,Beijing
AS,CN,China,Laitan,30.17582,106.48624,24431,Beijing
AS,CN,China,Qiantang,30.18424,106.3165,65894,Beijing
AS,CN,China,Dashi,30.09372,106.22227,61426,Beijing
AS,CN,China,Gulou,30.17599,106.17168,19447,Beijing
AS,CN,China,Yanwo,30.33178,106.07357,30424,Beijing
AS,CN,China,Erlang,30.36264,105.99213,17295,Beijing
AS,CN,China,Longfeng,30.26816,106.02282,20334,Beijing
AS,CN,China,Longxing,30.19191,106.0588,28746,Beijing
AS,CN,China,Yangcheng,29.99968,106.25604,186242,Beijing
AS,CN,China,Diaoyucheng,29.99878,106.26613,47205,Beijing
AS,CN,China,Nanjin,29.98497,106.26529,143766,Beijing
AS,CN,China,Baoding,29.7488,105.75843,17591,Beijing
AS,CN,China,Zhifeng,29.6544,105.78416,28467,Beijing
AS,CN,China,Shiwan,29.61475,105.89463,16103,Beijing
AS,CN,China,Yulong,29.54615,105.81044,16072,Beijing
AS,CN,China,Shuanglu,29.48543,105.7629,26582,Beijing
AS,CN,China,Tangxiang,29.70226,105.72363,66325,Beijing
AS,CN,China,Guchang,29.48684,105.58863,18327,Beijing
AS,CN,China,Shenglilu,29.35048,105.8775,134218,Beijing
AS,CN,China,Nandajie,29.33773,105.89237,88948,Beijing
AS,CN,China,Shaoyun,29.98458,105.98421,19174,Beijing
AS,CN,China,Qinggang,29.4677,106.23618,78582,Beijing
AS,CN,China,Jianlong,29.3586,106.18522,18151,Beijing
AS,CN,China,Shuangfu,29.41359,106.27014,47962,Beijing
AS,CN,China,Zhiping,29.25831,106.35856,36680,Beijing
AS,CN,China,Wenshan City,23.36306,104.25047,450000,Beijing
AS,CN,China,Tuanbao,30.33675,109.13465,59580,Beijing
AS,CN,China,Bole,44.89334,82.06993,235585,Beijing
AS,CN,China,Liupanshui,26.59444,104.83333,1320825,Beijing
AS,CN,China,Huanggang,30.45143,114.87035,366769,Beijing
AS,CN,China,Nanchuan,29.15201,107.10335,204775,Beijing
AS,CN,China,Anwen,28.68001,106.75651,30553,Beijing
AS,CN,China,Datong,28.59648,106.66749,51025,Beijing
AS,CN,China,Guanba,28.80194,106.80589,23898,Beijing
AS,CN,China,Nantong,28.94386,106.88194,46684,Beijing
AS,CN,China,Maliuzui,29.69286,106.94399,18847,Beijing
AS,CN,China,Anxiang,38.38339,114.54046,38345,Beijing
AS,CN,China,Mugala,36.8545,81.66425,30179,Beijing
AS,CN,China,Xingning,24.1483,115.72272,274499,Beijing
AS,CN,China,Lingquan,49.4052,117.677,18336,Beijing
AS,CN,China,Damoujia,36.54356,119.81326,47569,Beijing
AS,CN,China,Bageqi,37.14071,79.83509,57153,Beijing
AS,CN,China,Tawakule,37.75884,80.21654,26983,Beijing
AS,CN,China,Han’airike,37.54174,80.11735,43751,Beijing
AS,CN,China,Ying’awati,37.29875,79.83031,23624,Beijing
AS,CN,China,Rizhao,35.41414,119.52908,661943,Beijing
AS,CN,China,Shanwang,36.5454,118.711,63195,Beijing
AS,CN,China,Puyang,35.75641,115.04363,655674,Beijing
AS,CN,China,Taxkowrük,43.89257,81.30604,17015,Beijing
AS,CN,China,Onyar,43.85037,81.78308,26322,Beijing
AS,CN,China,Fudong,23.12319,100.00014,16754,Beijing
AS,CN,China,Jianshui,24.2774,101.224,490000,Beijing
AS,CN,China,Tuantian,24.7113,98.6532,17484,Beijing
AS,CN,China,Zhonghe,25.05575,98.39993,37682,Beijing
AS,CN,China,Liuzhi,26.2342,105.426,138826,Beijing
AS,CN,China,Taoyuan,26.2283,100.56,34655,Beijing
AS,CN,China,Wanghong,38.2125,106.225,30943,Beijing
AS,CN,China,Hongguang Qidui,38.73322,106.28721,17409,Beijing
AS,CN,China,Linhe,38.3214,106.368,16723,Beijing
AS,CN,China,Sansheng,29.89256,106.6265,19305,Beijing
AS,CN,China,Gongqingcheng,29.24915,115.80953,47284,Beijing
AS,CN,China,Xiping,34.6057,105.115,15165,Beijing
AS,CN,China,Xuzhou,34.20442,117.28386,1253991,Beijing
AS,CN,China,Xichuan,35.0305,106.063,29394,Beijing
AS,CN,China,Lianyungang,34.59845,119.21556,2001009,Beijing
AS,CN,China,Rugao,32.37035,120.57649,257400,Beijing
AS,CN,China,Jinzhong,37.68403,112.75471,1226617,Beijing
AS,CN,China,Baoji,34.36775,107.23705,1437802,Beijing
AS,CN,China,Qipan,34.24469,118.22113,66419,Beijing
AS,CN,China,Huocheng,44.05305,80.87173,360000,Beijing
AS,CN,China,Longnan,33.39791,104.91703,85826,Beijing
AS,CN,China,Bayan Nur,40.74143,107.38599,1760000,Beijing
AS,CN,China,Huoshilafu,37.86642,76.69579,17351,Beijing
AS,CN,China,Gulebage,38.41269,77.23028,22255,Beijing
AS,CN,China,Sandaoling Lutiankuang Wuqi Nongchang,43.01478,92.88279,30513,Beijing
AS,CN,China,Siyeke,36.88527,81.52298,21862,Beijing
AS,CN,China,Tumxuk,39.86984,79.06118,135727,Beijing
AS,CN,China,Wulong,29.32431,107.76056,78225,Beijing
AS,CN,China,Chongzuo,22.38161,107.3683,384905,Beijing
AS,CN,China,Zhakou,21.70656,109.47502,31173,Beijing
AS,CN,China,Kageleke,37.30096,79.60128,75730,Beijing
AS,CN,China,Fangchenggang,21.76945,108.35661,276315,Beijing
AS,CN,China,Dali Old Town,25.68863,100.15894,82566,Beijing
AS,CN,China,Haidong Zhen,25.70979,100.26061,21274,Beijing
AS,CN,China,Yinqiao Zhen,25.75429,100.12346,28002,Beijing
AS,CN,China,Wanqiao Zhen,25.78924,100.12279,20784,Beijing
AS,CN,China,Yunlong,34.25281,117.25167,345393,Beijing
AS,CN,China,Shuangtang,34.36529,118.47472,30958,Beijing
AS,CN,China,Xindian,34.14281,118.33531,44409,Beijing
AS,CN,China,Xinhe,34.18613,117.98775,48712,Beijing
AS,CN,China,Dapeng,34.28436,117.07522,52219,Beijing
AS,CN,China,Daxu,34.28239,117.55266,66563,Beijing
AS,CN,China,Liguo,34.55287,117.33296,54960,Beijing
AS,CN,China,Jiawang Zhen,34.42202,117.46764,49005,Beijing
AS,CN,China,Dashahe,34.53847,116.62453,51916,Beijing
AS,CN,China,Wanggou,34.67147,116.49213,67140,Beijing
AS,CN,China,Jing'an,34.49621,116.92249,57825,Beijing
AS,CN,China,Yingqiu,36.52663,118.99285,92564,Beijing
AS,CN,China,Liushan,36.44972,118.76016,33992,Beijing
AS,CN,China,Yishan,36.22107,118.69663,78408,Beijing
AS,CN,China,Dasheng,36.32,118.85541,31797,Beijing
AS,CN,China,Huiqu,36.27136,119.04903,59323,Beijing
AS,CN,China,Jinzhongzi,36.33457,119.25807,39054,Beijing
AS,CN,China,Wushan,36.24725,118.83832,33881,Beijing
AS,CN,China,Zheshan,36.14877,118.95135,28333,Beijing
AS,CN,China,Buzhuang,36.91218,119.5566,53474,Beijing
AS,CN,China,Longchi,36.94529,119.32532,25923,Beijing
AS,CN,China,Xiaying,37.04248,119.47654,23395,Beijing
AS,CN,China,Baicheng,36.32743,119.77875,77235,Beijing
AS,CN,China,Jinggou,36.28176,119.55185,62917,Beijing
AS,CN,China,Kanjia,36.37227,119.58208,75669,Beijing
AS,CN,China,Huanglou,36.64709,118.60554,80055,Beijing
AS,CN,China,Yidu,36.77121,118.42454,105070,Beijing
AS,CN,China,Dongxia,36.74918,118.58268,84083,Beijing
AS,CN,China,Heguan,36.88998,118.57379,73470,Beijing
AS,CN,China,Miaozi,36.6386,118.23138,38147,Beijing
AS,CN,China,Mihe,36.62096,118.52872,49545,Beijing
AS,CN,China,Shaozhuang,36.74701,118.31655,66728,Beijing
AS,CN,China,Tanfang,36.69977,118.67087,91460,Beijing
AS,CN,China,Gucheng,36.95347,118.76246,60149,Beijing
AS,CN,China,Hualong,36.94589,118.58864,52660,Beijing
AS,CN,China,Jitai,36.75724,118.73866,52144,Beijing
AS,CN,China,Taitou,37.02733,118.63392,60354,Beijing
AS,CN,China,Yingli,37.065,118.81029,57091,Beijing
AS,CN,China,Siwei,38.01657,114.15328,17200,Beijing
AS,CN,China,Ligang,38.64643,106.43043,24165,Beijing
AS,CN,China,Lingwu,38.10191,106.34017,52863,Beijing
AS,CN,China,Ningdong,38.16143,106.58502,48587,Beijing
AS,CN,China,Wangyuan,38.38408,106.272,42022,Beijing
AS,CN,China,Minning,38.2487,105.97068,24696,Beijing
AS,CN,China,Lijun,38.18583,106.12,27723,Beijing
AS,CN,China,Shizuishan,38.98082,106.3892,739400,Beijing
AS,CN,China,Heshan,35.52336,119.51009,28784,Beijing
AS,CN,China,Xihu,35.44934,119.23607,29978,Beijing
AS,CN,China,Shangchong,26.25318,108.65785,21425,Beijing
AS,CN,China,Sankeshu,26.5637,108.06585,46402,Beijing
AS,CN,China,Hechi,24.69285,108.08376,330131,Beijing
AS,CN,China,Xingdaohu,21.71479,109.13207,24048,Beijing
AS,CN,China,Donghui,22.44052,99.8001,15380,Beijing
AS,CN,China,Fazhanhe,22.33424,100.1731,15483,Beijing
AS,CN,China,Fubang,22.90418,99.80286,21828,Beijing
AS,CN,China,Huimin,22.26138,100.0829,17303,Beijing
AS,CN,China,Mujia,22.991,99.63453,16180,Beijing
AS,CN,China,Nanling,22.71121,99.99563,24059,Beijing
AS,CN,China,Nuofu,22.22001,99.69957,18529,Beijing
AS,CN,China,Nuozhadu,22.57817,100.26925,29703,Beijing
AS,CN,China,Zhutang,22.7152,99.80715,35766,Beijing
AS,CN,China,Menghuan,24.43532,98.58375,99970,Beijing
AS,CN,China,Fengping,24.39735,98.5177,69586,Beijing
AS,CN,China,Nongzhang,24.61601,97.88218,45270,Beijing
AS,CN,China,Taiping,24.66116,97.85262,30032,Beijing
AS,CN,China,Beihai,25.08005,98.57746,22668,Beijing
AS,CN,China,Hehua,24.97024,98.39368,24814,Beijing
AS,CN,China,Mangbang,24.9319,98.6701,39273,Beijing
AS,CN,China,Mazhan,25.21137,98.48403,27373,Beijing
AS,CN,China,Mingguang,25.49314,98.54153,40221,Beijing
AS,CN,China,Puchuan,24.7031,98.57007,27049,Beijing
AS,CN,China,Wuhe,24.85906,98.66783,32858,Beijing
AS,CN,China,Xinhua,24.75252,98.48296,16336,Beijing
AS,CN,China,Miaojie,25.31232,100.27983,62540,Beijing
AS,CN,China,Yongjian,25.42543,100.21244,53970,Beijing
AS,CN,China,Yousuo,26.02527,100.06771,53233,Beijing
AS,CN,China,Sanchuan,26.75041,100.65894,56345,Beijing
AS,CN,China,Chenghai,26.46172,100.67862,39766,Beijing
AS,CN,China,Shunzhou,26.6212,100.55426,32074,Beijing
AS,CN,China,Jiuhe,26.76269,99.99185,23680,Beijing
AS,CN,China,Xinyingpan,27.16757,100.92005,21008,Beijing
AS,CN,China,Shilongba,26.57927,101.36325,20074,Beijing
AS,CN,China,Hongqiao,27.42977,100.79701,20060,Beijing
AS,CN,China,Wanzhou,30.76451,108.39586,1545900,Beijing
AS,CN,China,Zhuyi,31.02543,109.38562,55627,Beijing
AS,CN,China,Yintai,35.11524,109.09702,217509,Beijing
AS,CN,China,Jifeng,33.65526,105.65786,16273,Beijing
AS,CN,China,Changdao,34.20488,105.33651,23940,Beijing
AS,CN,China,Liufeng,34.73453,105.38609,36718,Beijing
AS,CN,China,Xiejiawan,34.81213,105.17148,22066,Beijing
AS,CN,China,Guojia,34.97276,105.55838,37008,Beijing
AS,CN,China,Hongbao,34.75191,106.06026,20868,Beijing
AS,CN,China,Dayang,34.98975,106.07205,21846,Beijing
AS,CN,China,Maguan,35.06615,106.03324,22032,Beijing
AS,CN,China,Muhe,35.02337,106.13488,16592,Beijing
AS,CN,China,Qingyang,35.70976,107.64455,2125400,Beijing
AS,CN,China,Quankou,37.35222,101.7393,18308,Beijing
AS,CN,China,Alamaiti,38.58203,77.47622,23583,Beijing
AS,CN,China,Arele,38.38008,77.31324,17398,Beijing
AS,CN,China,Awati,38.60838,77.3964,25119,Beijing
AS,CN,China,Azhatebage,38.65883,77.4664,15846,Beijing
AS,CN,China,Bage'awati,38.48908,77.54022,16951,Beijing
AS,CN,China,Baishikante,38.45964,77.47904,39243,Beijing
AS,CN,China,Dunbage,38.85739,77.50474,17579,Beijing
AS,CN,China,Huangdi,38.80898,77.44861,34658,Beijing
AS,CN,China,Kuoshi'airike,38.62275,77.27948,16413,Beijing
AS,CN,China,Mixia,38.45396,77.24918,32419,Beijing
AS,CN,China,Paikeqi,38.55011,77.20825,19809,Beijing
AS,CN,China,Tage'erqi,38.54516,77.25732,34554,Beijing
AS,CN,China,Tuomuwusitang,38.36309,77.23151,29579,Beijing
AS,CN,China,Wudalike,38.3618,77.12973,31525,Beijing
AS,CN,China,Yigai'erqi,38.34075,77.46915,27038,Beijing
AS,CN,China,Yishikuli,38.48889,77.20145,29930,Beijing
AS,CN,China,Bayandai,43.96586,81.24852,33131,Beijing
AS,CN,China,Hudiyuzi,43.92551,81.41212,18537,Beijing
AS,CN,China,Arewusitang,43.79773,81.52435,19986,Beijing
AS,CN,China,Awuliya,43.93033,81.69317,15427,Beijing
AS,CN,China,Samuyuzi,43.71947,81.86398,19621,Beijing
AS,CN,China,Weiwu'eryuqiwen,43.75598,81.86063,18669,Beijing
AS,CN,China,Arele,36.81295,81.66687,17941,Beijing
AS,CN,China,Jiayi,36.85481,81.63545,17612,Beijing
AS,CN,China,Buzhake,37.06568,79.79997,27137,Beijing
AS,CN,China,Yisilamu'awati,37.58491,80.18401,19828,Beijing
AS,CN,China,Akesalayi,37.1692,79.68984,27352,Beijing
AS,CN,China,Jiahanbage,37.19652,79.70572,24524,Beijing
AS,CN,China,Ka'ersai,37.48419,79.59562,40892,Beijing
AS,CN,China,Kuiya,37.29601,79.63575,43212,Beijing
AS,CN,China,Kuoyiqi,37.35453,79.72101,26346,Beijing
AS,CN,China,Manglai,37.27516,79.67807,23408,Beijing
AS,CN,China,Puqiakeqi,37.31739,79.70532,35142,Beijing
AS,CN,China,Tuohula,37.24227,79.69283,18800,Beijing
AS,CN,China,Tuwaite,37.34488,79.7681,24685,Beijing
AS,CN,China,Wu'erqi,37.32019,79.55926,16400,Beijing
AS,CN,China,Yawa,37.4119,79.51429,33949,Beijing
AS,CN,China,Zhawa,37.21421,79.62897,52165,Beijing
AS,CN,China,Dazeshan,36.98874,119.92224,60034,Beijing
AS,CN,China,Dianzi,36.9011,119.86572,51267,Beijing
AS,CN,China,Yanghe,36.13806,119.91353,50371,Beijing
AS,CN,China,Dongwenquan,29.45609,106.85776,29134,Beijing
AS,CN,China,Jieshi,29.38958,106.60783,47636,Beijing
AS,CN,China,Qitang,29.77851,106.28512,21185,Beijing
AS,CN,China,Shuanglonghu,29.71617,106.60684,128563,Beijing
AS,CN,China,Jiaping,28.99165,106.34842,18883,Beijing
AS,CN,China,Xihu,29.10023,106.39536,38386,Beijing
AS,CN,China,Zhongshan,28.85541,106.33602,20509,Beijing
AS,CN,China,Mingshan,29.87832,107.69921,39897,Beijing
AS,CN,China,Caojie,29.99755,106.39018,44237,Beijing
AS,CN,China,Liangping,30.66108,107.7661,137620,Beijing
AS,CN,China,Xinglong,29.1685,107.0064,20489,Beijing
AS,CN,China,Fuhuan,28.83379,106.75535,25164,Beijing
AS,CN,China,Qingnian,28.86504,106.83814,22162,Beijing
AS,CN,China,Shihao,28.54082,106.68069,43680,Beijing
AS,CN,China,Yongcheng,29.02133,106.82012,17634,Beijing
AS,CN,China,Zhuantang,28.8963,106.66835,21048,Beijing
AS,CN,China,Longling County,24.58663,98.68934,270000,Beijing
AS,CN,China,"Mianzhu, Deyang, Sichuan",31.33786,104.22057,510000,Beijing
AS,CN,China,Pingwu County,32.40732,104.52738,180000,Beijing
AS,CN,China,Tianjia,30.08963,105.85665,16368,Beijing
AS,CN,China,Changling,30.76835,108.48439,34962,Beijing
AS,CN,China,Weixinghu,29.2445,105.88001,38112,Beijing
AS,CN,China,Zhuhai,29.36937,105.88323,42383,Beijing
AS,CN,China,Hulunbuir,49.21141,119.75582,349400,Beijing
AS,CN,China,Shajing Residential District,22.73177,113.81185,17093,Beijing
